customer_id,age,income,tenure_days,avg_spend,purchase_frequency,total_transactions,true_propensity,treatment,true_uplift,baseline_spend,outcome
2347,52,43900.0,380,15.86,0.632,8,0.3283,0,55,35.27,44.03
2348,43,52400.0,747,16.82,0.602,15,0.4875,0,55,16.9,33.54
2349,81,107400.0,267,19.05,0.674,6,0.6694,1,35,48.71,66.72
2350,68,70600.0,1100,22.89,0.791,29,0.6979,1,55,72.74,108.64
2351,66,50600.0,102,20.88,1.471,5,0.2896,0,95,123.24,138.84
2352,66,30000.0,120,18.56,1.75,7,0.2007,0,95,128.49,100.42
2353,54,30000.0,244,21.65,0.861,7,0.2267,0,55,70.27,58.11
2354,58,54300.0,70,22.91,1.714,4,0.3003,1,95,150.3,245.85
2355,35,47700.0,165,14.14,1.455,8,0.2911,0,95,74.03,60.74
2356,18,52900.0,125,15.98,0.24,1,0.3075,1,95,18.82,115.93
2357,58,30000.0,288,18.69,0.729,7,0.2364,0,55,63.21,51.72
2358,61,64300.0,80,21.59,3.75,10,0.3572,1,95,313.84,421.74
2359,76,90800.0,317,23.53,0.946,10,0.5889,0,55,88.55,95.73
2360,82,104500.0,142,21.3,1.056,5,0.6174,0,75,96.28,99.03
2361,82,30600.0,36,11.94,3.333,4,0.1867,0,95,157.67,154.12
2362,38,44800.0,281,19.63,0.32,3,0.3064,0,55,30.85,20.52
2363,49,45900.0,515,7.13,0.641,11,0.3778,1,55,26.91,80.56
2364,63,69700.0,603,8.76,0.597,12,0.5489,1,55,24.07,66.76
2365,90,46400.0,169,20.43,0.888,5,0.2855,0,95,68.6,87.77
2366,80,105300.0,452,23.13,0.664,10,0.7077,1,35,71.95,110.15
2367,74,69700.0,80,22.8,0.75,2,0.3882,1,95,66.26,152.56
2368,48,61000.0,168,27.03,0.536,3,0.3637,0,95,55.81,71.47
2369,40,95400.0,226,19.24,0.133,1,0.5889,1,55,14.35,68.89
2370,68,67300.0,397,11.75,0.982,13,0.4702,1,55,43.74,112.73
2371,36,69600.0,873,19.06,0.584,17,0.6295,1,55,42.73,111.42
2372,51,48400.0,645,13.84,0.651,14,0.4316,0,55,33.05,37.41
2373,53,35800.0,501,15.24,0.539,9,0.3176,0,55,31.41,18.72
2374,82,57600.0,567,21.33,0.635,12,0.4635,0,55,55.75,49.95
2375,49,109700.0,586,28.09,0.768,15,0.7612,1,35,70.51,141.4
2376,18,70900.0,81,20.87,2.222,6,0.3956,0,95,184.71,179.2
2377,64,72600.0,641,26.18,0.515,11,0.5781,1,55,39.81,92.24
2378,43,42100.0,166,19.67,0.361,2,0.2637,0,95,25.15,20.43
2379,56,84300.0,49,21.74,0.612,1,0.4665,0,95,55.92,46.53
2380,54,36300.0,448,18.62,0.603,9,0.3061,0,55,42.29,49.33
2381,50,31100.0,398,6.94,0.754,10,0.2673,1,55,26.55,68.17
2382,68,55900.0,866,23.7,0.831,24,0.5459,1,55,81.56,128.25
2383,29,100800.0,245,25.23,0.122,1,0.6262,0,35,0.0,3.09
2384,46,103100.0,141,19.46,1.064,5,0.609,0,75,92.41,89.9
2385,67,57900.0,791,16.6,0.645,17,0.535,1,55,44.83,101.46
2386,45,48800.0,44,22.51,0.682,1,0.2663,0,95,56.85,56.54
2387,28,30000.0,76,10.66,0.789,2,0.1921,1,95,29.88,113.16
2388,66,68800.0,321,22.37,0.935,10,0.4559,1,55,66.99,136.63
2389,74,72200.0,2,25.22,5.0,1,0.3798,1,95,506.14,612.57
2390,54,81400.0,249,22.33,0.361,3,0.5109,1,55,37.45,82.9
2391,22,77500.0,450,17.3,0.733,11,0.5493,0,55,45.28,50.05
2392,67,63300.0,166,19.18,0.361,2,0.3763,0,95,20.46,15.55
2393,27,71100.0,694,13.62,0.821,19,0.5852,0,55,45.85,56.69
2394,60,51300.0,42,15.25,2.857,4,0.2779,1,95,183.83,287.42
2395,40,73300.0,147,15.46,1.429,7,0.4298,0,95,97.1,109.66
2396,35,50300.0,256,17.31,0.703,6,0.329,0,55,55.31,45.83
2397,47,73000.0,475,14.6,0.947,15,0.5295,0,55,71.47,57.92
2398,52,72300.0,44,21.26,0.682,1,0.3928,1,95,65.39,141.81
2399,44,64200.0,834,25.29,0.935,26,0.5863,1,55,103.84,185.59
2400,65,83700.0,206,28.53,0.291,2,0.5116,0,55,33.91,42.97
2401,47,30400.0,1100,8.33,0.573,21,0.4621,0,55,16.32,28.77
2402,72,46000.0,244,13.57,1.23,10,0.3029,0,55,75.84,61.5
2403,60,60300.0,393,23.31,0.611,8,0.4265,0,55,49.12,55.48
2404,43,32300.0,618,18.37,0.777,16,0.3307,0,55,60.48,43.27
2405,40,53500.0,125,14.95,0.24,1,0.3106,0,95,9.49,14.04
2406,27,51500.0,422,15.29,1.28,18,0.383,0,55,81.0,81.2
2407,60,93500.0,328,24.44,1.28,14,0.6082,1,55,127.28,179.29
2408,49,66800.0,39,10.85,4.615,6,0.3596,0,95,201.59,196.17
2409,18,79200.0,672,24.51,0.759,17,0.6262,0,55,74.27,86.03
2410,46,69500.0,20,25.84,4.5,3,0.3695,0,95,469.38,464.15
2411,40,50800.0,698,15.67,0.731,17,0.4625,0,55,51.36,64.9
2412,82,73200.0,108,13.88,1.667,6,0.4173,1,95,81.36,175.89
2413,26,74500.0,555,28.24,0.703,13,0.5633,0,55,79.05,82.78
2414,30,85100.0,434,23.86,1.106,16,0.5902,0,55,102.21,107.71
2415,74,66000.0,1099,23.44,0.71,26,0.6732,1,55,68.12,127.72
2416,78,35000.0,321,8.64,0.654,7,0.2673,0,55,19.27,21.56
2417,42,30000.0,640,7.91,0.703,15,0.3242,0,55,32.44,53.97
2418,44,55900.0,509,20.46,0.766,13,0.4353,1,55,62.14,128.43
2419,65,30000.0,80,19.64,0.375,1,0.1929,0,95,37.35,11.79
2420,18,95300.0,389,18.65,0.848,11,0.6364,1,55,55.64,108.56
2421,23,71100.0,213,20.16,0.563,4,0.4367,0,55,43.15,58.02
2422,50,50700.0,288,9.67,1.042,10,0.34,0,55,35.39,27.26
2423,81,46900.0,108,13.53,1.944,7,0.2727,0,95,108.36,108.41
2424,48,85200.0,27,21.49,1.111,1,0.4652,0,95,86.02,86.82
2425,57,42000.0,144,18.74,2.083,10,0.258,0,95,142.47,158.39
2426,74,47400.0,465,6.58,0.968,15,0.3719,0,55,20.47,10.01
2427,90,55900.0,61,24.99,3.934,8,0.3062,0,95,397.73,388.7
2428,45,65400.0,98,18.96,0.612,2,0.3686,0,95,39.94,44.99
2429,55,78000.0,1028,28.17,0.613,21,0.717,1,55,71.2,129.64
2430,86,96200.0,1100,27.92,0.682,25,0.8126,1,55,70.99,131.21
2431,29,81700.0,174,26.52,0.517,3,0.4894,0,95,40.82,44.04
2432,72,68400.0,90,30.36,0.333,1,0.3836,1,95,47.26,141.07
2433,38,83000.0,118,18.54,0.254,1,0.48,0,95,24.03,29.63
2434,57,51300.0,554,18.37,0.921,17,0.4213,0,55,67.36,69.41
2435,51,30000.0,9,9.55,3.333,1,0.1795,0,95,127.66,125.17
2436,39,47700.0,482,16.64,0.934,15,0.3786,1,55,60.51,114.87
2437,38,44700.0,377,20.31,1.273,16,0.3318,0,55,95.16,89.76
2438,60,52700.0,28,23.54,1.071,1,0.2814,0,95,111.29,104.21
2439,72,48300.0,1059,15.33,0.793,28,0.5591,1,55,47.82,108.4
2440,53,54900.0,242,12.21,0.62,5,0.3504,1,55,33.17,75.11
2441,56,78200.0,153,22.1,1.176,6,0.4614,0,95,99.97,106.86
2442,65,103000.0,142,21.19,0.211,1,0.6087,0,75,21.43,18.79
2443,38,30000.0,386,11.61,0.699,9,0.2591,0,55,41.62,40.59
2444,68,40600.0,1100,19.45,0.845,31,0.5247,1,55,67.07,120.3
2445,69,51200.0,483,20.11,0.745,12,0.3993,1,55,62.81,122.84
2446,90,88100.0,200,27.39,0.15,1,0.5368,1,55,23.46,93.26
2447,49,59500.0,373,17.24,1.046,13,0.4156,0,55,77.79,95.83
2448,47,48200.0,100,22.27,0.3,1,0.2771,1,95,35.08,140.55
2449,68,82700.0,967,22.48,0.745,24,0.725,0,55,69.56,70.34
2450,69,87900.0,1100,21.76,0.791,29,0.7795,1,55,71.41,134.41
2451,46,62800.0,330,13.93,0.818,9,0.4223,1,55,47.49,82.27
2452,48,46500.0,132,6.53,2.5,11,0.2767,0,95,72.22,78.3
2453,64,72500.0,73,13.06,1.644,4,0.4026,0,95,82.43,86.33
2454,41,57300.0,1100,19.67,0.736,27,0.6248,0,55,62.15,46.71
2455,48,58500.0,908,14.24,0.826,25,0.5746,0,55,65.43,59.62
2456,57,54600.0,1046,9.96,0.774,27,0.593,1,55,33.71,91.48
2457,72,87800.0,3,21.07,5.0,1,0.4737,0,95,411.82,415.64
2458,45,68200.0,315,21.63,0.857,9,0.4504,0,55,71.83,81.4
2459,24,80500.0,457,24.15,0.656,10,0.5696,0,55,68.34,85.03
2460,22,86500.0,944,22.83,0.763,24,0.7377,1,55,64.31,117.82
2461,34,70400.0,716,20.26,0.67,16,0.5876,1,55,46.47,90.09
2462,33,50000.0,91,14.81,0.33,1,0.2838,0,95,8.52,16.73
2463,52,86200.0,599,26.1,0.902,18,0.645,0,55,92.5,105.38
2464,35,70800.0,269,19.74,0.558,5,0.4521,0,55,56.95,69.63
2465,43,117300.0,1015,27.21,0.768,26,0.8676,0,35,79.34,84.05
2466,42,68900.0,101,25.52,0.297,1,0.3898,0,95,37.32,57.32
2467,48,78300.0,731,25.7,0.657,16,0.6381,0,55,65.31,62.57
2468,77,75500.0,10,20.4,3.0,1,0.4015,0,95,241.7,257.7
2469,66,65100.0,456,18.13,0.921,14,0.4751,0,55,70.93,59.32
2470,55,59600.0,1100,17.27,0.845,31,0.638,0,55,46.1,23.44
2471,47,69600.0,1000,10.33,0.75,25,0.6655,1,55,44.34,87.58
2472,48,74500.0,2,26.66,5.0,1,0.3932,0,95,537.5,531.75
2473,61,90400.0,1100,20.14,0.6,22,0.7899,0,55,56.75,56.75
2474,65,73500.0,390,25.3,0.923,12,0.5062,1,55,91.34,137.02
2475,40,52300.0,77,18.05,0.39,1,0.2918,1,95,32.13,128.41
2476,56,58300.0,104,25.7,0.288,1,0.3306,0,95,37.07,43.54
2477,20,30200.0,335,17.18,0.716,8,0.248,1,55,48.48,107.0
2478,59,100700.0,111,29.67,0.541,2,0.5858,0,75,57.22,55.84
2479,68,56200.0,956,15.47,0.596,19,0.5753,1,55,29.34,96.36
2480,50,84300.0,516,16.22,0.523,9,0.61,1,55,30.55,77.55
2481,86,77000.0,1100,22.29,0.791,29,0.73,1,55,72.34,124.93
2482,40,68400.0,403,10.67,0.596,8,0.4789,0,55,24.13,18.63
2483,59,63300.0,577,17.16,0.832,16,0.5016,1,55,53.19,114.72
2484,54,48300.0,138,11.3,0.87,4,0.2872,0,95,44.75,40.49
2485,53,44300.0,145,12.45,1.448,7,0.2692,0,95,68.42,72.42
2486,53,100900.0,150,28.11,0.2,1,0.5987,0,75,17.71,25.87
2487,57,67800.0,69,22.82,0.87,2,0.374,1,95,86.93,176.86
2488,69,91400.0,70,22.9,1.714,4,0.5167,1,95,161.41,240.42
2489,78,98700.0,516,26.41,0.64,11,0.6903,1,55,57.81,110.56
2490,55,56400.0,66,15.76,2.273,5,0.3102,1,95,132.64,219.69
2491,69,76700.0,132,33.64,0.227,1,0.4458,0,95,21.68,15.26
2492,43,63500.0,449,21.03,0.601,9,0.4631,1,55,50.31,80.6
2493,68,43300.0,47,13.54,0.638,1,0.2413,0,95,43.98,27.78
2494,42,58500.0,210,23.15,0.429,3,0.3616,0,55,51.3,59.3
2495,74,81100.0,23,28.37,1.304,1,0.439,0,95,153.98,144.61
2496,90,61500.0,364,15.35,0.989,12,0.4248,0,55,76.03,87.59
2497,53,57800.0,15,11.58,2.0,1,0.304,0,95,94.25,87.1
2498,18,54000.0,1,12.0,5.0,1,0.281,0,95,248.87,253.74
2499,46,107500.0,356,22.78,0.337,4,0.694,1,35,26.14,58.61
2500,76,30700.0,679,14.33,0.574,13,0.3388,0,55,20.45,26.95
2501,64,77300.0,30,13.45,2.0,2,0.4182,0,95,105.13,102.6
2502,59,60500.0,577,16.98,0.884,17,0.4844,0,55,59.04,61.17
2503,72,54900.0,500,17.2,0.66,11,0.4265,0,55,66.09,78.4
2504,63,60800.0,109,20.74,1.651,6,0.3458,0,95,136.96,141.67
2505,76,83200.0,163,25.54,0.184,1,0.4952,1,95,10.65,98.77
2506,71,83400.0,702,24.52,0.684,16,0.6585,1,55,74.8,111.07
2507,81,74100.0,1100,30.08,0.736,27,0.7157,1,55,82.48,136.39
2508,61,89100.0,575,28.84,0.991,19,0.6545,0,55,115.47,119.77
2509,70,94600.0,392,25.3,0.765,10,0.6333,0,55,84.44,85.98
2510,50,81100.0,784,17.31,0.536,14,0.6687,1,55,29.66,75.88
2511,45,51500.0,370,14.35,0.973,12,0.3678,1,55,67.99,124.51
2512,84,81200.0,154,15.04,1.753,9,0.4801,1,95,114.47,216.07
2513,59,76300.0,465,22.21,0.71,11,0.5466,0,55,65.9,79.84
2514,69,50700.0,686,19.26,0.612,14,0.4581,1,55,61.16,113.9
2515,57,32400.0,9,19.32,5.0,3,0.1883,0,95,383.34,407.91
2516,45,30000.0,604,15.84,1.043,21,0.3145,1,55,72.44,141.97
2517,55,66500.0,773,25.24,0.854,22,0.5816,1,55,88.45,145.13
2518,79,76100.0,425,26.79,0.424,6,0.533,0,55,40.33,42.95
2519,64,42000.0,888,11.16,0.811,24,0.4675,0,55,31.34,45.23
2520,26,81200.0,766,19.59,0.783,20,0.6642,0,55,77.6,67.97
2521,51,67400.0,506,20.05,0.593,10,0.5047,0,55,56.03,48.01
2522,85,99300.0,190,21.36,1.421,9,0.6012,1,55,128.53,170.65
2523,51,72000.0,8,19.58,5.0,2,0.3804,0,95,386.6,384.05
2524,24,36400.0,628,16.97,0.955,20,0.3562,1,55,70.49,116.89
2525,87,81000.0,104,21.53,0.288,1,0.4634,1,95,21.86,113.31
2526,67,81500.0,494,22.23,0.85,14,0.5869,0,55,89.17,88.82
2527,54,53300.0,804,13.28,0.634,17,0.5108,0,55,43.38,29.6
2528,49,33500.0,205,17.56,0.878,6,0.2333,0,55,69.03,82.69
2529,73,70700.0,59,22.77,3.051,6,0.3879,1,95,284.43,391.35
2530,46,42200.0,153,12.52,0.196,1,0.2611,0,95,9.11,4.51
2531,75,92500.0,503,17.41,0.477,8,0.6531,1,55,37.12,106.93
2532,64,58200.0,137,24.88,1.314,6,0.3392,0,95,143.1,146.98
2533,59,102000.0,56,34.04,0.536,1,0.5769,0,75,76.72,87.71
2534,57,30000.0,109,15.67,1.651,6,0.1986,0,95,96.76,83.19
2535,52,67200.0,645,18.27,0.651,14,0.5466,0,55,57.61,54.25
2536,73,98600.0,157,30.02,0.764,4,0.5871,1,95,86.31,187.59
2537,40,43300.0,243,18.85,0.988,8,0.2888,0,55,74.26,72.62
2538,27,56100.0,142,17.36,0.845,4,0.3291,0,95,54.89,53.13
2539,65,58500.0,497,23.62,0.423,7,0.4474,0,55,19.09,17.99
2540,66,52800.0,473,13.87,1.268,20,0.4058,1,55,71.75,130.49
2541,63,71700.0,65,17.3,0.923,2,0.3955,1,95,81.25,177.37
2542,62,39200.0,127,17.7,0.236,1,0.2411,1,95,19.27,129.85
2543,50,61700.0,7,19.83,4.286,1,0.3225,0,95,363.67,353.78
2544,68,78400.0,387,24.95,0.853,11,0.5353,0,55,83.9,84.85
2545,54,60300.0,782,25.01,0.882,23,0.5468,0,55,90.01,97.05
2546,47,42400.0,670,8.6,0.896,20,0.4033,0,55,29.99,17.55
2547,50,85600.0,387,23.03,0.698,9,0.579,1,55,64.78,116.35
2548,89,87100.0,359,32.57,0.334,4,0.5795,0,55,46.47,48.21
2549,26,37300.0,1100,12.61,0.791,29,0.5045,1,55,51.98,122.01
2550,63,39400.0,34,12.34,0.882,1,0.2214,0,95,36.82,38.19
2551,26,39200.0,122,4.68,1.721,7,0.24,0,95,32.29,39.87
2552,53,76100.0,634,21.92,0.662,14,0.5969,1,55,62.97,126.2
2553,48,69400.0,567,23.31,0.847,16,0.536,0,55,89.21,61.66
2554,20,74600.0,314,24.08,0.573,6,0.4893,0,55,37.93,38.73
2555,62,59600.0,170,13.75,0.529,3,0.3564,0,95,17.91,13.55
2556,49,44400.0,429,16.62,0.559,8,0.3446,0,55,37.49,52.52
2557,19,77100.0,494,22.67,0.85,14,0.5604,0,55,86.03,93.02
2558,69,56200.0,167,18.69,0.359,2,0.3366,0,95,22.99,31.74
2559,79,73700.0,470,15.58,0.894,14,0.5323,0,55,61.07,66.26
2560,80,37500.0,325,16.01,0.554,6,0.2805,0,55,51.3,52.35
2561,61,54200.0,373,14.06,0.724,9,0.3843,0,55,40.8,49.16
2562,56,86400.0,199,13.6,0.754,5,0.526,1,55,39.19,93.98
2563,78,54600.0,560,21.6,0.75,14,0.4431,0,55,68.57,81.42
2564,84,87900.0,344,23.89,0.523,6,0.5797,1,55,51.42,95.73
2565,74,30000.0,84,17.46,1.429,4,0.1937,0,95,101.84,112.22
2566,39,50100.0,250,14.84,0.6,5,0.3262,0,55,34.17,30.54
2567,58,62000.0,171,22.43,1.053,6,0.3703,0,95,92.42,99.21
2568,62,103000.0,1,30.56,5.0,1,0.5662,1,75,603.16,662.45
2569,24,34200.0,582,23.9,0.825,16,0.3311,0,55,83.78,86.47
2570,63,80700.0,120,26.17,0.5,2,0.4665,0,95,44.02,42.51
2571,90,94200.0,159,26.05,0.377,2,0.5613,1,95,32.75,127.29
2572,66,52000.0,54,10.9,1.667,3,0.2844,1,95,63.1,140.42
2573,80,62200.0,177,18.8,0.508,3,0.3732,0,95,35.59,35.92
2574,58,68600.0,269,13.18,1.227,11,0.4387,1,55,64.89,121.19
2575,54,33700.0,364,10.96,0.742,9,0.2715,0,55,23.73,5.92
2576,61,56600.0,366,28.27,0.41,5,0.3963,1,55,44.23,87.73
2577,41,89000.0,420,18.23,0.643,9,0.6091,1,55,48.18,104.76
2578,39,72800.0,81,9.21,0.37,1,0.4068,0,95,1.08,5.15
2579,77,66100.0,431,23.98,0.974,14,0.4734,0,55,87.35,86.84
2580,78,72000.0,569,17.43,0.896,17,0.5525,0,55,76.91,77.36
2581,38,73800.0,158,24.91,0.759,4,0.4362,1,95,69.96,165.23
2582,71,84400.0,210,16.81,0.857,6,0.5172,0,55,63.29,57.84
2583,54,53100.0,748,15.84,0.722,18,0.4921,0,55,41.69,39.9
2584,61,98400.0,535,30.74,0.897,16,0.6938,1,55,111.9,152.88
2585,63,94200.0,1100,17.52,0.791,29,0.805,1,55,49.05,98.21
2586,72,82600.0,594,21.54,0.859,17,0.623,1,55,58.8,113.37
2587,56,47500.0,6,18.58,5.0,1,0.2511,0,95,368.07,380.43
2588,79,48400.0,65,13.66,0.462,1,0.2694,0,95,28.78,27.56
2589,60,59100.0,543,20.07,0.884,16,0.4653,0,55,76.39,97.01
2590,66,68500.0,36,20.35,5.0,6,0.3684,0,95,408.14,427.44
2591,41,30000.0,53,17.17,2.83,5,0.1877,1,95,188.15,283.84
2592,90,82400.0,163,31.57,1.656,9,0.4903,1,95,216.48,307.34
2593,63,93600.0,453,37.42,0.795,12,0.6451,1,55,113.22,190.88
2594,67,79500.0,518,24.24,0.579,10,0.5822,0,55,50.85,58.31
2595,28,45400.0,175,16.26,0.343,2,0.2821,1,95,14.47,113.85
2596,41,45500.0,171,19.03,1.404,8,0.2815,0,95,103.49,96.27
2597,76,75500.0,9,20.16,3.333,1,0.4012,1,95,266.41,357.13
2598,60,62800.0,620,11.48,0.968,20,0.5119,0,55,46.8,36.79
2599,22,67700.0,44,19.92,0.682,1,0.3662,1,95,43.52,153.4
2600,73,81200.0,360,27.59,1.25,15,0.5441,1,55,134.27,194.28
2601,46,86100.0,155,15.59,0.774,4,0.5105,1,95,41.86,133.76
2602,79,46000.0,750,11.98,0.84,21,0.4492,0,55,43.67,38.95
2603,54,69500.0,93,17.52,2.903,9,0.3909,0,95,205.86,195.95
2604,58,58000.0,668,20.56,0.719,16,0.4973,0,55,50.89,50.2
2605,75,66900.0,130,31.92,0.462,2,0.3867,0,95,62.93,64.63
2606,40,80200.0,735,17.98,0.653,16,0.65,1,55,46.54,78.79
2607,38,82000.0,224,22.76,0.402,3,0.5068,1,55,42.94,88.3
2608,52,93800.0,164,24.1,0.549,3,0.5604,0,95,47.75,40.99
2609,69,76700.0,7,20.0,4.286,1,0.4077,0,95,347.6,358.46
2610,32,58100.0,127,18.48,0.236,1,0.3359,0,95,24.36,18.83
2611,27,54100.0,43,15.79,0.698,1,0.2922,0,95,44.64,26.69
2612,69,31400.0,439,28.42,0.82,12,0.2789,1,55,110.0,153.99
2613,45,91100.0,394,27.41,0.533,7,0.6136,1,55,62.37,134.61
2614,48,56800.0,235,16.24,0.638,5,0.3591,0,55,55.55,51.82
2615,23,69200.0,100,26.3,2.1,7,0.3912,1,95,241.09,325.71
2616,43,76900.0,85,22.82,0.353,1,0.4326,0,95,18.84,2.1
2617,55,38800.0,1100,16.11,0.9,33,0.5137,0,55,67.21,67.45
2618,71,48800.0,679,16.41,0.663,15,0.4444,0,55,47.65,48.95
2619,42,94900.0,516,22.98,0.814,14,0.67,1,55,76.77,136.18
2620,83,76700.0,140,15.41,1.5,7,0.4482,0,95,87.17,114.44
2621,43,50400.0,124,9.19,1.935,8,0.2943,1,95,64.0,146.64
2622,43,59900.0,180,20.84,1.0,6,0.3609,0,55,74.93,71.24
2623,81,93000.0,1100,22.99,0.682,25,0.8003,1,55,80.5,138.43
2624,59,85400.0,322,27.2,0.559,6,0.5579,0,55,64.72,60.34
2625,46,32400.0,151,10.41,0.397,2,0.2169,0,95,5.66,0.0
2626,52,98700.0,22,19.32,5.0,6,0.5465,1,95,377.98,478.09
2627,78,89900.0,644,27.37,0.699,15,0.6779,1,55,60.33,109.01
2628,80,66800.0,460,18.54,0.783,12,0.4867,1,55,67.6,111.96
2629,41,37200.0,411,19.86,0.511,7,0.3011,0,55,40.96,32.02
2630,54,86900.0,188,23.2,0.16,1,0.5257,1,55,18.92,89.43
2631,57,75400.0,201,30.7,0.746,5,0.4591,0,55,91.63,104.62
2632,38,31000.0,245,18.43,0.612,5,0.2312,1,55,52.7,96.79
2633,54,59900.0,724,21.03,0.704,17,0.5264,1,55,56.05,93.73
2634,55,120000.0,10,32.0,3.0,1,0.6672,1,75,386.36,470.35
2635,74,69100.0,69,19.0,0.87,2,0.3815,1,95,68.31,183.89
2636,76,53600.0,801,9.83,0.936,25,0.5117,0,55,27.52,50.85
2637,49,42600.0,151,18.19,0.199,1,0.2625,1,95,8.69,89.54
2638,51,101400.0,113,34.92,1.593,6,0.5906,0,75,220.09,233.67
2639,66,85000.0,268,11.3,0.112,1,0.5389,0,55,7.63,7.58
2640,45,92600.0,29,26.24,1.034,1,0.5113,0,95,119.64,100.34
2641,65,72200.0,254,13.15,0.118,1,0.456,0,55,7.13,0.0
2642,54,91100.0,316,23.55,1.139,12,0.5904,0,55,106.59,98.73
2643,39,44000.0,285,17.0,1.053,10,0.3033,0,55,74.08,78.84
2644,39,65200.0,114,23.51,0.263,1,0.3721,0,95,23.48,9.81
2645,80,76000.0,335,22.45,0.806,9,0.5044,1,55,72.2,136.64
2646,52,93400.0,695,30.88,0.906,21,0.7097,1,55,124.04,183.79
2647,83,77300.0,1058,27.43,0.879,31,0.7211,1,55,94.66,159.86
2648,46,50100.0,1,16.53,5.0,1,0.2621,0,95,332.7,326.09
2649,60,67300.0,390,25.57,0.231,3,0.4681,0,55,18.47,22.43
2650,90,36800.0,659,13.96,0.637,14,0.3674,1,55,45.66,90.3
2651,37,30000.0,34,12.08,2.647,3,0.1841,0,95,120.61,127.38
2652,23,76100.0,494,15.39,1.154,19,0.5543,1,55,70.47,123.09
2653,77,61500.0,856,25.78,0.736,21,0.5768,1,55,83.76,137.36
2654,41,56700.0,108,17.0,0.278,1,0.3231,1,95,11.98,106.65
2655,55,82400.0,521,10.25,1.152,20,0.6003,0,55,54.18,36.76
2656,45,92300.0,1100,26.56,0.791,29,0.7975,1,55,67.64,134.54
2657,60,77200.0,149,19.41,0.201,1,0.4541,1,95,6.87,102.7
2658,39,102300.0,30,23.85,1.0,1,0.5708,1,75,94.65,181.59
2659,52,75000.0,265,20.08,1.132,10,0.4765,0,55,110.2,121.4
2660,63,72900.0,636,19.25,0.755,16,0.5784,1,55,59.3,106.17
2661,38,66600.0,42,33.63,2.143,3,0.3593,1,95,289.61,381.91
2662,43,35600.0,611,23.65,0.491,10,0.3469,1,55,55.63,95.12
2663,49,83900.0,1100,26.08,0.627,23,0.7621,1,55,56.72,123.98
2664,31,30000.0,1100,15.71,0.682,25,0.4597,0,55,18.59,21.84
2665,48,51300.0,891,23.34,0.707,21,0.5255,1,55,79.88,136.89
2666,57,65900.0,710,21.1,0.803,19,0.5587,1,55,72.61,124.85
2667,48,47000.0,73,21.13,1.644,4,0.2647,0,95,135.39,125.69
2668,50,54500.0,453,20.97,1.258,19,0.4099,1,55,105.98,173.81
2669,55,103600.0,85,26.18,0.353,1,0.5952,0,75,45.38,65.44
2670,44,86000.0,395,27.6,0.684,9,0.5838,1,55,74.48,142.69
2671,67,53000.0,127,15.85,0.236,1,0.3085,1,95,16.12,109.45
2672,79,59900.0,90,19.28,1.667,5,0.3355,0,95,144.84,148.74
2673,47,36600.0,1100,10.59,0.845,31,0.5002,1,55,25.85,91.55
2674,63,81400.0,354,17.89,0.678,8,0.5434,1,55,52.66,108.6
2675,51,59000.0,324,6.2,1.296,14,0.3979,1,55,22.36,96.81
2676,61,30000.0,422,16.78,0.569,8,0.2678,0,55,50.7,63.18
2677,82,72500.0,578,24.53,0.934,18,0.5583,1,55,93.99,176.84
2678,64,76000.0,116,26.83,1.81,7,0.4366,0,95,188.75,190.7
2679,25,79200.0,500,16.37,0.48,8,0.5749,0,55,19.43,0.0
2680,63,65100.0,781,21.96,0.807,21,0.5756,1,55,68.09,123.8
2681,76,61400.0,102,19.21,0.294,1,0.3472,1,95,24.08,115.28
2682,51,105900.0,513,29.57,0.877,15,0.7261,0,35,113.0,114.73
2683,72,68500.0,235,17.02,0.383,3,0.4277,1,55,17.33,90.16
2684,43,77700.0,290,19.97,0.931,9,0.5009,1,55,67.77,117.35
2685,30,48700.0,149,9.54,1.208,6,0.292,0,95,42.12,33.81
2686,57,79900.0,168,18.4,1.429,8,0.4765,0,95,98.97,92.5
2687,25,30000.0,103,14.52,1.456,5,0.1974,0,95,80.45,101.99
2688,51,54500.0,74,19.05,0.811,2,0.3023,1,95,54.24,144.63
2689,77,44000.0,484,8.17,0.682,11,0.358,0,55,25.62,28.22
2690,23,45900.0,270,14.33,0.778,7,0.3092,0,55,40.73,59.2
2691,33,86900.0,22,23.84,1.364,1,0.4741,0,95,130.16,136.79
2692,37,48500.0,178,24.32,0.674,4,0.2985,0,95,68.0,45.46
2693,54,79900.0,368,17.76,0.652,8,0.5386,1,55,35.28,85.45
2694,49,95700.0,162,26.81,0.37,2,0.5713,0,95,44.43,37.9
2695,79,69200.0,1100,17.57,0.6,22,0.6906,1,55,43.84,81.42
2696,71,89100.0,658,21.14,0.593,13,0.6775,1,55,51.83,102.07
2697,63,77800.0,891,17.28,0.438,13,0.6801,1,55,29.21,56.99
2698,57,67800.0,553,14.95,0.705,13,0.5218,0,55,40.0,43.25
2699,62,82200.0,277,19.96,0.866,8,0.5245,1,55,69.57,124.65
2700,40,100600.0,399,30.33,0.15,2,0.6688,0,35,18.96,11.88
2701,70,54600.0,422,14.42,0.782,11,0.4012,0,55,35.66,17.57
2702,36,41100.0,204,11.61,0.735,5,0.2682,0,55,46.74,60.68
2703,69,46400.0,150,18.01,0.2,1,0.2807,0,95,8.84,3.16
