customer_id,age,income,tenure_days,avg_spend,purchase_frequency,total_transactions,true_propensity,treatment,true_uplift,baseline_spend,outcome,predicted_cate
1181,33,30000.0,47,10.98,0.638,1,0.1866,0,95,15.87,1.84,96.54765427042673
1182,70,58500.0,50,20.37,5.0,9,0.317,0,95,403.38,399.4,93.14094576808628
1183,41,84200.0,397,26.79,0.907,12,0.5736,1,55,84.33,141.97,53.67979917812172
1184,66,100200.0,792,26.01,0.492,13,0.7653,0,35,46.26,50.03,47.94774559025221
1185,55,48800.0,1100,22.62,0.627,23,0.5746,1,55,56.99,110.58,54.515523814904
1186,32,41700.0,981,19.57,0.765,25,0.4945,0,55,55.38,43.4,54.40368246034927
1187,50,75900.0,466,16.14,0.515,8,0.5445,1,55,35.48,86.37,53.80761736807622
1188,61,53100.0,1100,17.24,0.791,29,0.6003,0,55,49.68,53.13,54.61251986556296
1189,65,61400.0,897,16.97,0.702,21,0.5886,0,55,41.56,47.76,54.93956524094186
1190,53,83000.0,741,26.22,0.607,15,0.6672,0,55,77.33,74.6,54.483525090440764
1191,81,58800.0,488,21.13,0.553,9,0.4465,0,55,46.48,39.44,54.85522262867423
1192,72,30000.0,450,15.14,0.933,14,0.2747,1,55,57.4,113.23,55.39986171125331
1193,51,36900.0,393,20.6,0.305,4,0.2948,1,55,31.89,83.35,55.245696545089054
1194,68,67800.0,712,10.84,0.885,21,0.5708,0,55,45.39,35.21,55.438101655728964
1195,88,32500.0,33,11.86,3.636,4,0.1933,0,95,169.56,172.63,87.24758694654582
1196,88,65400.0,50,17.22,0.6,1,0.3548,0,95,49.7,49.88,95.85595354837636
1197,34,31600.0,716,16.0,0.587,14,0.3543,1,55,33.98,77.9,55.60362748691673
1198,39,96200.0,452,27.19,0.863,13,0.6593,0,55,101.99,95.68,51.663317892518755
1199,80,115500.0,152,27.32,0.395,2,0.6817,1,75,33.3,106.4,93.95398420385987
1200,37,39200.0,484,9.31,0.496,8,0.3313,0,55,16.02,0.78,54.63540202517794
1201,33,66000.0,240,21.93,1.5,12,0.4142,0,55,133.36,126.09,54.73602224475177
1202,47,43200.0,25,17.12,1.2,1,0.2359,1,95,85.06,186.38,94.6464013851472
1203,62,59900.0,223,11.64,0.135,1,0.3734,0,55,0.0,0.0,55.36774940269088
1204,53,102500.0,298,23.9,0.805,8,0.651,0,35,63.77,55.78,45.75533245236684
1205,44,53000.0,417,19.82,0.719,10,0.3903,1,55,60.68,126.51,54.223576117962736
1206,44,56800.0,880,26.79,0.886,26,0.5557,1,55,93.29,151.79,53.860547547811834
1207,43,42800.0,5,10.97,5.0,1,0.2297,0,95,216.27,223.23,98.44702538446666
1208,40,86100.0,374,26.87,0.642,8,0.578,1,55,82.24,129.38,53.56589206824556
1209,90,30000.0,28,9.12,2.143,2,0.183,0,95,75.83,72.99,97.07442350162512
1210,60,56700.0,136,12.15,0.882,4,0.3307,0,95,38.73,38.62,94.89786154551598
1211,70,67000.0,154,13.99,0.974,5,0.3944,0,95,40.1,42.37,95.58311308753963
1212,47,49500.0,1100,20.45,0.764,28,0.5788,1,55,53.83,131.69,54.50882993656322
1213,52,82500.0,278,23.02,0.755,7,0.5266,1,55,76.53,132.37,53.69718833568905
1214,43,87800.0,140,21.6,0.429,2,0.5163,0,95,31.26,42.1,93.89416891721775
1215,18,30000.0,115,16.79,1.304,5,0.1997,0,95,92.6,115.49,94.67947336417814
1216,32,104400.0,13,25.86,2.308,1,0.5783,0,75,228.4,245.56,91.5099423845956
1217,24,30000.0,169,15.05,1.243,7,0.2107,0,95,67.88,69.45,94.50661767072636
1218,18,84700.0,153,21.19,1.569,8,0.5013,0,95,125.83,137.31,94.51697176833085
1219,35,64100.0,192,14.48,0.469,3,0.3886,0,55,30.98,32.25,53.85037058674753
1220,78,59000.0,226,27.31,1.726,13,0.3691,0,55,186.85,186.46,54.47659575472174
1221,54,56200.0,225,25.43,0.4,3,0.3529,1,55,31.8,95.21,53.399100617731165
1222,77,68700.0,92,28.26,0.326,1,0.3859,1,95,42.57,146.4,95.171250224649
1223,62,70800.0,62,17.92,1.452,3,0.3893,0,95,108.03,113.1,96.29204754079288
1224,68,48300.0,129,13.84,1.163,5,0.2849,0,95,67.11,65.43,94.6699998100488
1225,40,57100.0,1100,16.49,0.764,28,0.6236,0,55,52.76,47.93,54.869700282402576
1226,64,50600.0,651,22.96,0.876,19,0.4467,1,55,73.62,116.55,54.33726853026139
1227,67,41900.0,151,16.28,0.993,5,0.2592,0,95,74.73,76.36,93.80365020383805
1228,45,45800.0,563,14.15,1.066,20,0.3914,0,55,59.53,61.89,54.828013645006976
1229,65,42900.0,56,18.25,0.536,1,0.2416,0,95,41.27,49.58,94.48777006867185
1230,65,58200.0,162,15.05,0.185,1,0.3462,1,95,14.2,94.61,94.57446634945488
1231,46,72300.0,764,14.07,0.668,17,0.6132,1,55,30.04,86.08,54.710786048575734
1232,36,63700.0,117,20.2,1.026,4,0.3644,0,95,98.07,96.05,96.113189047178
1233,35,102500.0,576,22.79,0.833,16,0.7251,1,35,75.72,110.14,45.69308207490671
1234,56,30000.0,344,14.43,0.785,9,0.2492,0,55,45.58,58.03,54.17882622407115
1235,61,76100.0,225,7.99,0.4,3,0.4708,0,55,9.48,22.3,54.13486202833755
1236,42,62500.0,408,14.91,1.029,14,0.4443,1,55,70.57,135.73,55.04009350357553
1237,55,82100.0,1100,22.09,0.9,33,0.754,0,55,89.06,90.0,53.653435187121886
1238,65,82000.0,361,14.72,0.748,9,0.5493,0,55,45.31,43.41,54.024729715646494
1239,66,63700.0,371,12.14,1.213,15,0.4403,0,55,47.18,59.22,54.83049250226907
1240,81,73800.0,553,21.26,0.868,16,0.5585,0,55,72.5,89.6,54.0781809560282
1241,77,53800.0,175,21.58,1.886,11,0.3257,0,95,162.28,178.27,95.3490054544656
1242,38,74500.0,316,16.72,0.854,9,0.4893,0,55,53.5,58.39,54.08501989525827
1243,84,31300.0,134,13.38,0.896,4,0.2088,0,95,40.09,40.49,94.10392463725698
1244,46,79500.0,207,20.73,1.159,8,0.4861,1,55,83.67,145.59,54.60323039195597
1245,73,68100.0,500,12.4,0.66,11,0.5072,1,55,44.51,107.06,55.308218098539335
1246,56,55000.0,218,24.17,0.963,7,0.3442,0,55,99.04,95.03,54.82566217056872
1247,48,58700.0,3,17.89,5.0,4,0.3055,0,95,358.08,356.15,93.20541629085234
1248,24,55500.0,11,17.46,5.0,3,0.2911,1,95,344.0,469.48,93.20541629085234
1249,52,91600.0,1100,25.6,0.736,27,0.7948,1,55,78.25,129.24,53.21856034858596
1250,28,120000.0,273,20.2,0.769,7,0.7356,0,35,63.77,72.29,46.073999944179135
1251,71,93800.0,413,28.67,0.944,13,0.6348,0,55,105.05,99.9,54.62709873938275
1252,81,58300.0,716,24.0,0.838,20,0.5141,0,55,83.57,82.32,55.038572792971834
1253,41,75400.0,270,22.01,1.0,9,0.4805,1,55,92.14,137.92,55.31571381487839
1254,60,80100.0,74,24.33,1.216,3,0.4486,0,95,123.84,114.65,94.64745400585676
1255,43,43200.0,555,14.85,0.595,11,0.3739,1,55,28.24,89.41,54.94620539318235
1256,44,36300.0,406,19.76,0.591,8,0.2951,0,55,50.16,55.15,54.7700642187707
1257,68,66300.0,684,15.83,0.789,18,0.5532,1,55,59.38,132.78,55.7282580136423
1258,54,81800.0,1100,22.11,0.818,30,0.7526,1,55,74.71,129.98,53.66105709541409
1259,85,37200.0,27,15.72,3.333,3,0.2108,0,95,227.24,228.8,85.99147747539533
1260,47,48300.0,11,17.05,2.727,1,0.256,0,95,184.54,184.11,85.89032181252458
1261,72,80400.0,1100,27.41,0.736,27,0.7462,1,55,66.95,112.23,53.52467920618866
1262,57,66300.0,610,30.89,0.59,12,0.5303,1,55,66.11,127.0,54.02182602279087
1263,69,97500.0,1100,24.08,0.627,23,0.8174,1,55,55.04,108.35,53.47459763840158
1264,47,33800.0,46,17.42,0.652,1,0.201,0,95,49.9,35.54,94.47051693008254
1265,54,114200.0,592,23.12,0.963,19,0.782,1,35,95.71,141.79,46.44915313822057
1266,53,32300.0,1100,20.0,0.764,28,0.4737,1,55,62.21,111.46,54.46297939717888
1267,41,30000.0,1100,11.91,0.9,33,0.4597,0,55,45.22,48.52,54.556340787533145
1268,66,66000.0,736,35.63,0.734,18,0.5673,0,55,119.93,123.59,54.07366376067151
1269,66,43400.0,837,8.16,0.753,21,0.4602,0,55,17.93,20.03,54.74529060891998
1270,65,66200.0,508,30.67,0.591,10,0.498,1,55,71.92,116.88,54.16385021356604
1271,81,68700.0,63,25.26,0.476,1,0.3774,0,95,44.48,58.44,95.47992808225403
1272,80,65900.0,437,14.27,0.481,7,0.4741,1,55,18.06,65.78,54.454139174731445
1273,49,46100.0,245,28.51,0.122,1,0.3037,1,55,0.0,30.44,54.880914615496735
1274,61,75300.0,187,16.65,0.16,1,0.4542,0,55,21.03,29.51,55.20518954965858
1275,44,56100.0,219,16.84,0.822,6,0.3506,1,55,49.26,112.41,54.64541193423899
1276,55,88200.0,66,16.75,0.455,1,0.4958,0,95,28.48,16.53,94.42844781135946
1277,45,59200.0,564,18.15,0.691,13,0.4724,1,55,53.61,108.56,55.128150128151255
1278,83,50300.0,20,17.28,3.0,2,0.2676,0,95,197.84,208.64,86.10977349868242
1279,61,30800.0,766,18.77,0.587,15,0.3641,0,55,37.4,51.52,55.68353275450958
1280,51,60600.0,23,31.28,1.304,1,0.3209,0,95,162.98,169.11,95.61224937111302
1281,75,42300.0,186,13.78,1.129,7,0.2696,0,55,58.72,66.99,54.739992914111305
1282,18,30000.0,249,2.0,1.084,9,0.2277,1,55,0.0,62.17,54.81934501828452
1283,21,69300.0,662,23.64,0.816,18,0.5646,0,55,82.02,80.65,53.668872309973644
1284,69,30500.0,542,11.82,0.72,13,0.3007,0,55,30.33,19.44,55.63894231422493
1285,56,94900.0,1100,33.33,0.709,26,0.8077,1,55,95.62,148.01,53.29762321144615
1286,59,69200.0,114,20.21,0.789,3,0.3954,1,95,64.24,170.48,96.02555737826002
1287,32,59500.0,139,15.13,1.727,8,0.347,1,95,112.27,218.42,95.39826631598221
1288,55,43300.0,90,11.43,1.0,3,0.2513,0,95,48.54,50.58,95.51396975908709
1289,89,87900.0,121,26.3,0.744,3,0.511,1,95,71.37,163.03,93.09489519898662
1290,69,67700.0,676,18.78,0.843,19,0.5592,1,55,72.62,144.97,55.57491338901623
1291,58,51200.0,254,25.02,0.709,6,0.3333,0,55,67.17,68.41,53.21934035119756
1292,48,67800.0,574,19.12,0.784,15,0.5283,0,55,53.45,59.82,54.48033117903449
1293,48,30000.0,131,21.57,0.687,3,0.203,0,95,51.58,39.51,94.21079765601336
1294,19,30000.0,57,7.6,0.526,1,0.1885,0,95,0.0,0.0,96.68962399863213
1295,59,42300.0,306,7.65,1.078,11,0.3,0,55,28.12,38.98,54.59465011109536
1296,69,75100.0,74,25.41,0.405,1,0.4184,0,95,44.34,30.64,94.63680841091993
1297,28,59500.0,367,16.6,0.899,11,0.4138,1,55,48.8,103.41,53.88069656998731
1298,44,84800.0,176,21.4,0.511,3,0.5091,0,95,57.41,61.5,93.59017689885745
1299,35,41700.0,192,11.19,0.156,1,0.2681,1,55,0.0,69.28,55.483891167855056
1300,39,73900.0,649,15.66,0.601,13,0.5883,1,55,31.38,96.14,54.655710140238774
1301,56,62800.0,290,22.6,0.724,7,0.4102,0,55,53.55,70.48,54.07248912548763
1302,20,38200.0,51,15.64,1.176,2,0.22,0,95,80.92,89.23,94.45772920271425
1303,65,75100.0,172,15.96,1.221,7,0.4484,1,95,83.17,187.06,94.81695886315292
1304,68,66200.0,221,23.88,1.086,8,0.4097,1,55,101.61,147.05,54.625883466777
1305,51,51000.0,348,23.52,0.345,4,0.3587,0,55,21.08,11.24,54.3836529019335
1306,18,58500.0,1100,18.23,0.791,29,0.6317,1,55,48.09,119.9,54.66670754362178
1307,38,58900.0,28,23.85,3.214,3,0.3132,1,95,308.62,399.08,85.98178091839969
1308,76,66000.0,430,14.89,0.767,11,0.4725,1,55,40.27,89.85,54.566719106536354
1309,18,48900.0,757,20.22,0.793,20,0.4691,0,55,59.64,36.57,54.81127997057957
1310,49,36400.0,50,16.27,0.6,1,0.2123,0,95,38.46,49.06,94.13316738097956
1311,35,62600.0,849,15.43,0.636,18,0.5812,1,55,35.95,79.76,54.86567065857949
1312,69,50900.0,151,27.9,1.589,8,0.3039,0,95,163.34,155.13,95.90394209195532
1313,44,41400.0,10,17.37,3.0,1,0.2248,0,95,197.79,208.74,85.9114425961309
1314,62,61300.0,819,16.24,0.989,27,0.5643,0,55,53.79,31.7,54.79909947409037
1315,65,82400.0,551,22.46,0.544,10,0.6092,1,55,43.05,111.64,54.37976944614591
1316,86,75100.0,102,16.92,2.059,7,0.4269,1,95,140.07,226.78,95.26333071499882
1317,52,53200.0,247,12.2,0.486,4,0.3424,0,55,24.11,22.64,54.07555314221541
1318,61,54200.0,110,15.88,1.364,5,0.3103,0,95,96.13,88.38,95.05042640654396
1319,30,73400.0,420,19.1,0.714,10,0.5149,1,55,43.29,84.99,53.323647716256914
1320,75,30000.0,315,10.48,0.762,8,0.2425,0,55,34.39,26.81,54.621515941679824
1321,42,79100.0,83,28.12,1.446,4,0.4453,1,95,156.35,243.08,94.95412915922257
1322,45,30000.0,254,10.67,0.591,5,0.2288,0,55,41.03,28.72,54.2927715935685
1323,55,35300.0,678,10.63,0.841,19,0.3643,0,55,34.91,50.34,54.9547690451235
1324,28,48800.0,86,11.39,0.349,1,0.2766,1,95,11.41,96.71,96.38876444765597
1325,59,111400.0,214,20.3,0.841,6,0.6766,1,35,70.48,86.61,46.22545343379738
1326,71,103400.0,177,30.65,0.169,1,0.6213,1,75,22.3,76.65,94.23140147171401
1327,60,80800.0,996,23.41,0.723,24,0.7229,1,55,64.66,124.02,53.44208008320976
1328,28,67100.0,11,23.52,5.0,4,0.3533,0,95,475.15,457.81,93.42691297213057
1329,53,30000.0,649,19.59,0.832,18,0.3267,0,55,77.28,75.5,54.707267589472565
1330,68,70900.0,96,18.97,1.562,5,0.4,1,95,125.87,240.57,96.05469873026043
1331,23,47100.0,16,24.43,1.875,1,0.2515,0,95,182.03,183.85,95.1233900550371
1332,37,44200.0,176,13.5,1.534,9,0.2764,0,95,97.05,100.29,93.83929463802707
1333,70,71300.0,241,15.22,0.871,7,0.4465,1,55,56.88,106.59,54.70394693178041
1334,60,56100.0,968,20.28,0.682,22,0.5784,1,55,46.54,101.41,54.6806861952724
1335,62,84700.0,72,23.43,1.667,4,0.4761,0,95,156.67,154.51,94.74577059091233
1336,87,30700.0,1100,15.32,0.818,30,0.4639,0,55,48.39,51.48,54.58583030891845
1337,63,68200.0,497,25.31,0.845,14,0.5069,1,55,81.22,152.79,54.09695154590871
1338,66,48700.0,40,17.84,0.75,1,0.2648,0,95,56.03,51.76,95.02885188000734
1339,90,63400.0,714,21.08,0.798,19,0.5448,1,55,52.26,99.38,55.2638479203103
1340,51,70600.0,281,27.39,1.174,11,0.4545,0,55,141.45,140.69,54.57650617038532
1341,41,38700.0,1100,17.14,0.791,29,0.5131,1,55,59.13,123.73,54.59768927472689
1342,62,69800.0,51,22.94,0.588,1,0.3803,1,95,39.22,130.84,96.09914392317452
1343,62,61900.0,970,12.2,0.68,22,0.6133,1,55,37.98,95.65,55.02166518490824
1344,46,49300.0,30,35.99,1.0,1,0.2653,0,95,147.51,152.62,96.14775309010739
1345,37,51500.0,153,9.77,0.392,2,0.3075,0,95,27.04,48.57,96.41101136157614
1346,90,68800.0,79,17.62,0.38,1,0.3827,0,95,40.57,49.8,95.7151988443456
1347,61,50100.0,1100,14.67,0.9,33,0.5824,1,55,67.95,114.23,54.60380318734917
1348,43,62700.0,340,29.95,0.529,6,0.4248,0,55,61.15,39.24,53.67889422195777
1349,71,62400.0,288,16.36,0.521,5,0.4072,0,55,38.42,39.92,54.79350832870169
1350,53,51800.0,109,19.98,0.275,1,0.2975,1,95,18.13,106.08,94.42343631764147
1351,51,97600.0,20,21.83,4.5,3,0.5392,0,95,400.77,395.91,88.62684338148136
1352,65,75700.0,490,16.15,0.735,12,0.5506,1,55,30.19,75.23,54.18350688330362
1353,33,52600.0,405,20.74,0.667,9,0.3844,1,55,45.13,95.08,53.68839018829401
1354,61,69300.0,1100,16.8,0.736,27,0.6911,1,55,45.99,95.74,55.16034656437442
1355,88,50000.0,184,18.54,0.978,6,0.3079,1,55,72.05,125.89,55.13657703319514
1356,63,57400.0,471,21.74,0.637,10,0.4328,1,55,56.7,104.97,54.45430891566311
1357,49,57100.0,177,28.1,0.169,1,0.3444,1,95,29.19,117.02,95.01983422398385
1358,46,37000.0,329,9.24,0.365,4,0.279,0,55,8.29,13.59,54.82212569072305
1359,48,71700.0,420,19.99,0.429,6,0.5044,0,55,23.97,23.94,53.92184535440691
1360,51,53600.0,344,17.48,0.785,9,0.3723,0,55,51.79,51.83,54.07351639023936
1361,49,56300.0,509,18.45,0.943,16,0.4377,1,55,64.74,119.25,55.33988200635315
1362,71,56300.0,1024,31.29,0.879,30,0.5965,1,55,114.44,160.49,54.1313382976286
1363,26,120000.0,228,27.13,0.132,1,0.7245,1,35,26.52,75.89,47.43578641424667
1364,70,54100.0,76,5.51,1.579,4,0.3008,0,95,46.28,66.6,97.72833945494851
1365,49,30000.0,310,13.51,0.581,6,0.2414,0,55,40.11,52.5,54.5744605656964
1366,61,32600.0,423,14.3,1.348,19,0.2808,0,55,72.55,54.91,54.96309646806211
1367,36,77100.0,114,20.36,1.842,7,0.4427,0,95,148.72,142.1,95.37858071783434
1368,78,97700.0,198,21.06,1.515,10,0.5941,1,55,131.02,193.1,51.386508063454585
1369,76,54900.0,496,11.63,0.907,15,0.4253,0,55,36.03,28.53,55.016053063196125
1370,71,95100.0,346,35.06,0.867,10,0.6228,1,55,116.17,164.16,53.532356711131065
1371,29,75400.0,486,22.9,0.679,11,0.5476,1,55,65.19,106.48,53.42816403204209
1372,69,63800.0,45,18.61,0.667,1,0.3445,1,95,38.74,130.11,95.93122581549949
1373,62,60900.0,350,29.77,0.514,6,0.417,0,55,69.95,61.73,53.77033958515285
1374,28,63400.0,366,15.17,0.902,11,0.4369,1,55,51.52,82.61,53.79212922390992
1375,55,83400.0,561,25.52,1.016,19,0.618,1,55,108.04,174.55,54.84038274007299
1376,61,74500.0,187,14.93,0.642,4,0.4493,0,55,39.99,44.16,53.786463782049104
1377,64,52600.0,153,21.64,0.392,2,0.3133,0,95,43.97,30.61,94.02372380162657
1378,58,61900.0,434,13.61,0.415,6,0.4487,0,55,5.57,14.25,54.491655933802015
1379,60,107600.0,494,28.49,0.789,13,0.7297,0,35,100.0,101.27,45.38135438977858
1380,80,75300.0,774,31.06,0.891,23,0.6334,1,55,120.6,187.2,53.74392043358513
1381,76,87500.0,451,23.59,0.998,15,0.6095,1,55,96.42,158.76,55.68215259664926
1382,18,68900.0,385,9.37,1.091,14,0.4763,1,55,45.06,92.31,54.039555808548734
1383,50,69700.0,106,20.63,1.132,4,0.396,1,95,98.18,199.87,96.34546689912446
1384,52,66700.0,74,22.41,0.811,2,0.3691,0,95,65.49,72.6,96.55814691982441
1385,25,77800.0,487,26.17,0.986,16,0.5625,1,55,103.65,169.2,54.78427914431866
1386,57,80500.0,589,29.44,0.56,11,0.6094,0,55,73.07,83.04,53.66491685364725
1387,76,74700.0,20,28.83,1.5,1,0.3998,0,95,158.68,179.46,94.94528392230134
1388,37,46800.0,91,16.37,2.308,7,0.2681,0,95,154.9,164.42,91.26044948871352
1389,61,74300.0,271,17.85,0.443,4,0.4741,1,55,32.33,79.48,54.31360931523684
1390,39,60400.0,364,13.47,0.742,9,0.4182,1,55,45.0,101.77,53.87952059911917
1391,44,56300.0,58,15.75,1.552,3,0.3075,1,95,87.6,172.11,95.58309370398366
1392,80,120000.0,704,30.38,0.767,18,0.8263,1,35,87.26,134.35,46.27409504607308
1393,46,30900.0,693,7.89,0.909,21,0.3438,1,55,17.52,63.96,54.81671803649321
1394,63,86700.0,209,18.37,1.435,10,0.531,1,55,94.19,171.5,54.66247732022383
1395,23,40500.0,752,18.89,0.798,20,0.4166,1,55,66.94,119.02,55.063733883653654
1396,87,74200.0,317,17.9,1.136,12,0.4878,1,55,76.63,131.19,54.989312575531144
1397,65,120000.0,153,29.85,0.196,1,0.7055,1,75,18.1,88.46,94.72012612138784
1398,52,44200.0,36,12.56,0.833,1,0.2429,0,95,50.57,43.41,94.34140445808977
1399,65,51800.0,180,19.21,2.0,12,0.3163,1,55,150.93,200.63,57.02140338569655
1400,31,59800.0,251,15.11,1.434,12,0.381,0,55,94.38,96.7,54.78666308997173
1401,75,51200.0,310,8.17,0.387,4,0.349,1,55,4.25,59.43,54.52489744732414
1402,49,82400.0,616,27.14,0.731,15,0.6283,0,55,76.59,72.32,53.702605942732376
1403,52,53200.0,106,14.5,0.849,3,0.304,1,95,42.0,140.06,94.52642595126665
1404,47,77100.0,73,20.32,1.233,3,0.4301,0,95,104.6,99.17,95.47070188502256
1405,45,35100.0,236,11.81,1.271,10,0.2475,0,55,58.39,58.34,54.97042198780176
1406,67,30000.0,198,17.22,1.515,10,0.2168,0,55,110.2,127.86,54.73169205469812
1407,59,61000.0,121,20.82,0.744,3,0.3503,0,95,63.18,57.45,94.71790754058323
1408,66,34300.0,324,17.86,1.019,11,0.2647,0,55,57.23,54.2,55.74041987825594
1409,55,96900.0,88,21.79,1.364,4,0.5559,0,95,116.77,105.23,94.2906930640108
1410,64,34700.0,741,14.96,0.729,18,0.3792,0,55,31.34,27.96,55.728354483942944
1411,48,41800.0,448,18.36,0.402,6,0.3356,0,55,32.29,36.04,54.5041359906667
1412,90,80700.0,289,29.83,1.038,10,0.519,1,55,128.3,178.01,54.627491126527985
1413,28,47300.0,2,18.63,5.0,2,0.2492,0,95,377.87,366.53,93.42177884825047
1414,76,37300.0,363,10.58,0.826,10,0.2891,0,55,33.97,37.59,54.66469396963457
1415,78,112400.0,544,28.2,0.607,11,0.7638,1,35,55.41,95.09,45.65091689270119
1416,41,41200.0,488,15.36,1.107,18,0.3434,0,55,69.69,75.83,54.79816771948768
1417,90,67900.0,136,10.19,0.882,4,0.3943,1,95,39.21,121.82,98.13266914314002
1418,72,64000.0,156,10.37,0.192,1,0.3775,0,95,6.5,20.21,98.02800147241676
1419,72,83300.0,325,22.16,0.369,4,0.5461,1,55,33.39,83.51,54.44549292830298
1420,55,74700.0,198,21.29,1.061,7,0.4539,0,55,75.25,65.17,54.575549991543625
1421,51,46800.0,481,15.55,0.873,14,0.3731,0,55,54.83,65.08,54.14604192193497
1422,51,57400.0,823,23.03,0.693,19,0.5418,0,55,62.97,76.32,54.43844277657782
1423,62,61600.0,380,14.56,0.868,11,0.4303,1,55,40.85,92.7,54.077306781676164
1424,79,85500.0,152,15.89,1.184,6,0.5059,0,95,79.48,71.15,94.32167970883245
1425,58,41100.0,81,12.04,0.741,2,0.2392,0,95,31.73,36.16,95.02899825702008
1426,40,104400.0,83,22.61,0.361,1,0.5993,1,75,34.48,96.16,94.1404977590109
1427,69,51900.0,249,17.49,1.084,9,0.3358,1,55,79.74,160.26,55.00407087009762
1428,71,68000.0,1100,16.21,0.818,30,0.6842,0,55,55.67,45.35,55.05390328055537
1429,66,42800.0,53,5.71,1.698,3,0.2405,1,95,28.06,126.62,96.91362180960432
1430,68,40300.0,244,3.2,0.492,4,0.2741,1,55,3.22,56.62,54.20589811183273
1431,50,45600.0,113,17.46,0.265,1,0.2677,0,95,35.54,26.35,94.01233507933662
1432,39,41400.0,474,10.56,0.759,12,0.3406,1,55,43.22,88.87,54.44041563418726
1433,40,53300.0,552,7.97,0.924,17,0.4328,0,55,36.13,47.41,54.53877735392141
1434,27,38800.0,2,18.94,5.0,3,0.2121,0,95,380.99,384.67,93.48854181697405
1435,59,80400.0,934,29.79,0.803,25,0.7051,1,55,87.78,135.82,52.96940173957875
1436,54,48400.0,274,16.79,0.547,5,0.3236,0,55,35.44,29.84,54.406724994899115
1437,48,44800.0,709,18.06,0.635,15,0.4294,0,55,42.49,34.36,55.53421485379474
1438,18,49300.0,60,18.78,0.5,1,0.2726,0,95,36.88,45.69,94.80364818571249
1439,34,81600.0,1001,10.67,0.749,25,0.728,1,55,20.4,84.62,53.84214441857087
1440,74,73300.0,307,25.44,1.075,11,0.4791,0,55,117.03,122.3,54.96520590937228
1441,44,60700.0,54,25.3,0.556,1,0.3299,0,95,34.78,37.31,95.24695643789853
1442,61,36100.0,243,24.6,0.617,5,0.2538,0,55,67.57,73.84,53.371557707220745
1443,31,36200.0,1100,13.24,0.927,34,0.4977,1,55,56.1,94.61,54.549267023327985
1444,79,43000.0,196,10.77,1.531,10,0.2754,0,55,84.57,87.32,54.67025208997068
1445,53,92000.0,42,30.59,0.714,1,0.5117,1,95,85.37,191.05,94.87623757395023
1446,60,77100.0,1100,24.06,0.873,32,0.7305,0,55,79.86,82.17,54.4633941182573
1447,90,53900.0,1100,22.46,0.655,24,0.605,1,55,59.81,115.34,54.65686926387142
1448,81,58300.0,338,15.51,0.621,7,0.3979,1,55,43.01,91.65,54.52822718463961
1449,50,46700.0,273,18.36,0.659,6,0.3143,1,55,47.68,96.98,54.45213738580252
1450,45,44400.0,374,11.39,0.722,9,0.3293,1,55,23.43,73.2,54.39400558773851
1451,49,73500.0,212,21.0,0.991,7,0.4509,0,55,87.71,89.94,55.01456255028323
1452,64,60800.0,336,17.38,0.804,9,0.4122,1,55,55.89,106.04,54.40535024744978
1453,53,108300.0,1050,37.96,0.8,28,0.8459,1,35,113.41,130.17,51.00584410626254
1454,48,89900.0,373,26.23,0.643,8,0.6004,0,55,54.46,62.44,53.55722224786691
1455,80,97500.0,115,13.86,1.043,4,0.5678,1,95,77.58,177.8,94.08362304807706
1456,53,78700.0,5,21.8,5.0,1,0.4191,0,95,442.66,446.21,93.48090616216838
1457,90,63100.0,312,21.31,0.385,4,0.4187,0,55,37.29,27.92,54.67395545472101
1458,57,78000.0,463,19.33,0.842,13,0.5563,0,55,64.18,59.26,53.433859343411854
1459,85,63700.0,981,14.04,0.765,25,0.627,0,55,48.48,53.67,54.93700780089257
1460,61,100400.0,174,28.36,0.345,2,0.6029,1,75,30.72,105.98,94.59548214362917
1461,71,76700.0,407,16.7,0.663,9,0.5311,1,55,45.88,93.9,54.11476784486787
1462,43,68100.0,145,23.09,0.414,2,0.3982,1,95,40.18,148.18,95.61988095442412
1463,40,64700.0,307,14.48,0.684,7,0.4267,1,55,31.4,77.93,54.16669976800602
1464,63,103100.0,605,22.8,0.992,20,0.7351,1,35,89.63,94.78,46.59304278358043
1465,72,38300.0,484,20.53,1.116,18,0.3264,1,55,88.34,144.22,55.192922358172005
1466,56,103800.0,245,28.02,0.122,1,0.6433,1,35,7.56,43.86,47.328915714696684
1467,33,56700.0,383,18.66,0.862,11,0.4019,0,55,60.03,60.61,53.579816977956646
1468,32,30900.0,391,14.49,0.997,13,0.2646,0,55,44.13,48.15,55.21390663766976
1469,31,44400.0,127,17.11,0.709,3,0.2653,0,95,57.03,51.46,93.57359131574437
1470,25,30000.0,112,10.54,1.607,6,0.1992,0,95,80.25,90.51,96.9793860847188
1471,57,79100.0,535,14.28,1.009,18,0.5849,0,55,50.22,36.56,55.181697345493106
1472,74,47000.0,756,19.9,0.595,15,0.4572,0,55,56.24,56.03,55.87970698546447
1473,55,68500.0,479,27.93,0.752,12,0.5031,0,55,83.76,77.5,54.23331074977778
1474,18,81400.0,1100,25.23,0.9,33,0.7508,1,55,90.75,155.81,53.557462852491156
